SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30
911,2014-01-02,3649.712,3638.959,3654.281,3616.754,3627.176,4917959,5095889831.0,0.0,,,-0.006174733787213911,,,,
911,2014-01-03,3627.176,3607.447,3619.939,3551.626,3568.138,9196905,8338550212.0,0.0,,,-0.016276574392861006,,,,
911,2014-01-06,3568.138,3553.693,3553.693,3456.41,3469.1420000000007,8353128,7685344301.0,0.0,,,-0.027744442619651945,,,,
911,2014-01-07,3469.1420000000007,3451.636,3500.661,3446.066,3480.294000000001,5630128,5922475112.0,0.0,,,0.003214627709099265,,,,
911,2014-01-08,3480.294000000001,3485.338,3523.143,3469.707000000001,3508.1,7311947,7639401017.0,0.0,,,0.007989554905418791,3530.5700000000006,,,
911,2014-01-09,3508.1,3495.644,3523.173,3459.309,3462.79,10060221,8687736931.0,0.0,,,-0.012915823380177287,3497.6928000000007,,,
911,2014-01-10,3462.79,3459.837,3476.554,3435.079,3443.697,9592425,6931576388.0,0.0,,,-0.005513762024263628,3472.804600000001,,,
911,2014-01-13,3443.697,3441.251,3469.355,3383.204,3409.26,7049681,6237856870.0,0.0,,,-0.0100000087115678,3460.828200000001,,,
911,2014-01-14,3409.26,3410.514,3497.861,3409.49,3497.666,12091731,8282287809.0,0.0,,,0.02593114048209861,3464.3026000000004,,,
911,2014-01-15,3497.666,3491.381,3532.598,3484.98,3517.367,11317532,8578833785.0,0.0,,,0.0056326132912635106,3466.1560000000013,3498.3630000000003,,
911,2014-01-16,3517.367,3517.32,3529.562,3488.619,3497.519,10010340,8211793973.0,0.0,,,-0.005642857285008916,3473.1018000000013,3485.3973000000005,,
911,2014-01-17,3497.519,3480.952,3489.9390000000008,3430.621,3433.244,7896988,6588360224.0,0.0,,,-0.018377312603591312,3471.011200000001,3471.9079000000006,,
911,2014-01-20,3433.244,3426.533,3450.462,3413.859000000001,3435.746,8148448,6471617674.0,0.0,,,0.0007287568259056153,3476.3084000000003,3468.5683000000004,,
911,2014-01-21,3435.746,3438.9,3480.449,3438.9,3478.886,7296072,6313972675.0,0.0,,,0.012556225052725179,3472.5523999999996,3468.4275000000002,,
911,2014-01-22,3478.886,3485.522,3584.251,3478.5490000000004,3582.801,13755977,11379249785.0,0.0,,,0.02987019407936908,3485.639199999999,3475.8976000000002,,
911,2014-01-23,3582.801,3583.151,3619.035,3574.193,3598.5370000000007,10100717,9705793188.0,0.0,,,0.004392094341829292,3505.8427999999994,3489.4723000000004,,
911,2014-01-24,3598.5370000000007,3581.792,3635.715,3576.12,3620.416,9942327,9361892147.0,0.0,,,0.006079970832590979,3543.2771999999995,3507.1442,,
911,2014-01-27,3620.416,3601.022,3639.013,3575.3720000000008,3607.592,19298105,12685881483.0,0.0,,,-0.003542134384556807,3577.6464,3526.9773999999998,,
911,2014-01-28,3607.592,3617.543,3635.528,3570.74,3592.903,13406713,8942056271.0,0.0,,,-0.004071691033797698,3600.4498,3536.5011,,
911,2014-01-29,3592.903,3605.803,3613.777,3589.869,3605.151,10267250,7912648399.0,0.0,,,0.003408942573734957,3604.9198000000006,3545.2794999999996,3521.82125,
911,2014-01-30,3605.151,3607.576,3612.117,3550.894,3558.758,9386609,7737586732.0,0.0,,,-0.012868531720307979,3596.964000000001,3551.4034,3518.40035,
911,2014-02-07,3558.758,3523.49,3593.366,3501.649000000001,3592.241,12471090,9764716600.0,0.0,,,0.009408619524002524,3591.329,3567.3031,3519.605499999999,
911,2014-02-10,3592.241,3616.561,3717.137,3616.561,3711.409,16840404,14420286357.0,0.0,,,0.03317372080548051,3612.0924,3594.8694000000005,3531.718849999999,
911,2014-02-11,3711.409,3723.409,3729.894,3673.318,3699.244,15402530,13979621114.0,0.0,,,-0.0032777309102823113,3633.3606,3616.9052,3542.6663499999995,
911,2014-02-12,3699.244,3698.651,3741.016,3679.259,3741.016,12997885,12928259390.0,0.0,,,0.011292036967553229,3660.5335999999998,3632.7267000000006,3554.3121499999993,
911,2014-02-13,3741.016,3752.23,3780.964,3723.559,3728.152,15105187,15348333167.0,0.0,,,-0.00343863805982107,3694.4123999999997,3645.6882000000005,3567.58025,
911,2014-02-14,3728.152,3721.855,3764.277,3720.98,3764.277,10526291,11602284815.0,0.0,,,0.009689787326267813,3728.8196,3660.074300000001,3583.60925,
