SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30
933,2014-01-02,6621.946999999999,6623.311,6748.059,6600.239000000001,6743.213000000002,4849938,9903785022.0,0.0,,,0.0183127409506602,,,,
933,2014-01-03,6743.213000000002,6732.092,6753.627,6663.258000000002,6699.603,4033029,7952172452.0,0.0,,,-0.0064672434342501976,,,,
933,2014-01-06,6699.603,6684.663000000001,6684.663000000001,6532.93,6540.866999999998,3487237,6334782645.0,0.0,,,-0.023693344217560468,,,,
933,2014-01-07,6540.866999999998,6502.835,6604.903,6496.348000000001,6596.236,2984478,5661152686.0,0.0,,,0.00846508574474922,,,,
933,2014-01-08,6596.236,6611.4,6666.673000000002,6600.598000000001,6643.484,3122366,6121149451.0,0.0,,,0.00716287288690103,6644.6806000000015,,,
933,2014-01-09,6643.484,6632.408,6705.913000000001,6597.986,6604.948,3642540,7537536796.0,0.0,,,-0.00580057090526598,6617.027600000001,,,
933,2014-01-10,6604.948,6587.462,6617.05,6476.991999999998,6480.214,3180525,6401964513.0,0.0,,,-0.01888493293209884,6573.149800000001,,,
933,2014-01-13,6480.214,6480.951999999998,6522.302,6400.985,6432.416,2865535,5754738866.0,0.0,,,-0.0073759909780756906,6551.4596,,,
933,2014-01-14,6432.416,6429.071999999999,6497.093000000002,6383.3,6495.917,2670866,5384601268.0,0.0,,,0.009872029420982613,6531.3958,,,
933,2014-01-15,6495.917,6494.43,6580.736,6488.69,6578.816,2811085,5750456840.0,0.0,,,0.012761708624048051,6518.462200000001,6581.571400000001,,
933,2014-01-16,6578.816,6581.642,6585.661,6522.252,6527.641,2412954,5012332257.0,0.0,,,-0.007778755326186381,6503.000800000001,6560.0142000000005,,
933,2014-01-17,6527.641,6523.265,6533.026,6430.116,6434.629,2228929,4509366579.0,0.0,,,-0.01424894536939144,6493.8838000000005,6533.5168,,
933,2014-01-20,6434.629,6411.611,6440.27,6281.807,6341.634,2476300,5472160985.0,0.0,,,-0.014452270674812782,6475.7274,6513.593500000001,,
933,2014-01-21,6341.634,6335.479,6390.433000000001,6334.914000000002,6373.984,2128407,4389874803.0,0.0,,,0.005101208931325959,6451.3408,6491.368300000001,,
933,2014-01-22,6373.984,6387.25,6513.658,6383.4090000000015,6512.434,3080159,6310847948.0,0.0,,,0.02172110880730165,6438.0644,6478.263300000001,,
933,2014-01-23,6512.434,6511.958000000001,6531.151,6482.566999999999,6503.403,2829995,5923548875.0,0.0,,,-0.0013867319039240855,6433.2168,6468.108800000002,,
933,2014-01-24,6503.403,6497.338000000002,6579.895,6487.847,6572.758000000002,3582940,7713061603.0,0.0,,,0.01066441676765233,6460.842600000001,6477.363200000002,,
933,2014-01-27,6572.758000000002,6557.1190000000015,6564.221,6493.047,6495.925,3051332,6745335379.0,0.0,,,-0.011689613401254169,6491.700800000001,6483.714100000002,,
933,2014-01-28,6495.925,6520.873000000001,6560.01,6502.273,6539.254,3485715,7204047188.0,0.0,,,0.006670181690829208,6524.7548000000015,6488.047800000002,,
933,2014-01-29,6539.254,6556.799,6586.278,6537.743,6586.278,3042039,6151189933.0,0.0,,,0.007191034328992318,6539.523600000002,6488.794000000003,6535.182700000001,
933,2014-01-30,6586.278,6576.482,6596.939,6546.779,6569.813,2431053,4810330264.0,0.0,,,-0.0024998944775790127,6552.805600000002,6493.011200000003,6526.512700000001,
933,2014-02-07,6569.813,6534.19,6558.482,6495.438,6557.761,2881898,5989364049.0,0.0,,,-0.0018344509957894679,6549.806200000002,6505.324400000002,6519.420600000002,
933,2014-02-10,6557.761,6588.266,6773.4969999999985,6588.266,6770.811,5394138,11062090658.0,0.0,,,0.032488222733338436,6604.783400000002,6548.242100000002,6530.917800000001,
