SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD
124025,2014-01-02,97.88,97.0,99.0,97.0,99.0,500,491680.0,0.0,,,0.01144258275439318,,,,,99.0,99.0,0.0,0.0,0.0
124025,2014-01-03,99.0,96.51,97.99,96.5,97.8,1515,1479750.0,0.0,,,-0.01212121212121215,,,,,98.35000000000001,98.37692307692308,-0.026923076923068834,-0.014957264957260463,-0.02393162393161674
124025,2014-01-06,97.8,97.89,97.89,96.52,97.46,251,244071.0,0.0,,,-0.003476482617586947,,,,,98.00263279445728,98.04748151798917,-0.04484872353188507,-0.027207862733745952,-0.03528172159627824
124025,2014-01-08,97.46,96.1,97.8,96.1,97.48,631,611559.0,0.0,,,0.00020521239482875265,,,,,97.83765804597701,97.88883848426316,-0.05118043828615271,-0.0353286539100355,-0.031703568752234415
124025,2014-01-09,97.48,96.51,97.37,96.28,97.28,624,603268.0,0.0,,,-0.002051702913418166,97.804,,,,97.6861443479419,97.747646328548,-0.061501980606095685,-0.04311462686816859,-0.03677470747585419
124025,2014-01-10,97.28,96.5,96.95,96.38,96.67,113,109048.0,0.0,,,-0.00627055921052631,97.338,,,,97.43916781223652,97.53180236393862,-0.09263455170210477,-0.056537279752724975,-0.0721945438987596
124025,2014-01-13,96.67,95.32,96.3,94.59,94.59,534,512419.0,0.0,,,-0.021516499431054083,96.696,,,,96.80338598341345,97.00861806341135,-0.2052320799978986,-0.09416796687847347,-0.22212822623885028
124025,2014-01-14,94.59,96.0,96.0,96.0,96.0,1,960.0,0.0,,,0.014906438312718009,96.404,,,,96.63573171134848,96.84610470152883,-0.21037299018034616,-0.12209421921386102,-0.1765575419329703
124025,2014-01-15,96.0,95.5,95.7,95.5,95.5,42,40112.0,0.0,,,-0.005208333333333333,96.008,,,,96.41104355477437,96.64658243381051,-0.23553887903614168,-0.14830049843466736,-0.17447676120294864
124025,2014-01-16,95.5,96.0,96.0,96.0,96.0,2,1920.0,0.0,,,0.005235602094240838,95.75200000000001,96.778,,,96.3331509608944,96.55736035092968,-0.22420939003528417,-0.16530849665831562,-0.1178017867539371
124025,2014-01-17,96.0,95.95,96.8,95.95,95.95,71,68133.0,0.0,,,-0.0005208333333333037,95.60799999999999,96.473,,,96.26304357347291,96.47858552100207,-0.2155419475291609,-0.17629928867812944,-0.0784853177020629
124025,2014-01-21,95.95,97.0,97.0,97.0,97.0,1,970.0,0.0,,,0.010943199583116176,96.09,96.39299999999999,,,96.39407200678498,96.54264950536809,-0.14857749858310854,-0.17034581077270516,0.043536624379193256
124025,2014-01-24,97.0,97.35,97.35,97.35,97.35,110,107085.0,0.0,,,0.003608247422680353,96.36,96.382,,,96.56005742161737,96.63723047018954,-0.07717304857216334,-0.1506272171859981,0.14690833722766955
