SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD
600579,2014-01-02,6.41,6.4,6.54,6.38,6.46,718037,4663936.0,0.0,,,0.007800312012480472,,,,,6.46,6.46,0.0,0.0,0.0
600579,2014-01-03,6.46,6.48,6.57,6.4,6.48,696232,4510684.0,0.0,,,0.0030959752321982137,,,,,6.470833333333333,6.4703846153846145,0.0004487179487187021,0.0002492877492881678,0.00039886039886106854
600579,2014-01-06,6.48,6.4,6.44,6.16,6.17,1223869,7609885.0,0.0,,,-0.04783950617283958,,,,,6.353418013856813,6.362459339576145,-0.00904132571933225,-0.003558340721457904,-0.01096596999574869
600579,2014-01-07,6.17,6.17,6.2,6.06,6.15,593882,3633011.0,0.0,,,-0.003241491085899445,,,,,6.289206896551724,6.303064992614475,-0.013858096062751457,-0.007047417734091221,-0.013621356657320472
600579,2014-01-08,6.15,6.14,6.17,5.93,5.99,1166799,7012607.0,0.0,,,-0.026016260162601647,6.25,,,,6.207913452117085,6.230463929559647,-0.022550477442562666,-0.011659227499819281,-0.02178249988548677
600579,2014-01-09,5.99,5.95,6.02,5.85,5.87,853600,5076879.0,0.0,,,-0.02003338898163608,6.132000000000001,,,,6.125782705691977,6.158265879426016,-0.03248317373403875,-0.01730367471830621,-0.03035899803146508
600579,2014-01-10,5.87,5.84,5.86,5.7,5.77,862000,4988512.0,0.0,,,-0.017035775127768403,5.9899999999999975,,,,6.046391039705514,6.089214805487063,-0.04282376578154867,-0.02376212895233487,-0.0381232736584276
600579,2014-01-13,5.77,5.82,5.85,5.6,5.68,592800,3403020.0,0.0,,,-0.015597920277296338,5.891999999999999,,,,5.969930876942956,6.02328016066534,-0.05334928372238412,-0.030872478630146475,-0.044953610184475294
600579,2014-01-14,5.68,5.69,5.76,5.64,5.74,339273,1935614.0,0.0,,,0.010563380281690227,5.81,,,,5.924442365559893,5.981291822023208,-0.05684945646331574,-0.03687328938206015,-0.03995233416251118
600579,2014-01-15,5.74,5.74,6.03,5.71,5.88,1042600,6080478.0,0.0,,,0.02439024390243897,5.7879999999999985,6.019,,,5.916020554558569,5.967314536425696,-0.051293981867126526,-0.04010436161876495,-0.022379240496723157
600579,2014-01-16,5.88,5.87,5.88,5.8,5.82,276100,1609421.0,0.0,,,-0.010204081632652994,5.778,5.955,,,5.898451108293449,5.948207794381971,-0.04975668608852146,-0.042216235059982676,-0.015080902057077572
600579,2014-01-17,5.82,5.79,5.82,5.68,5.7,359000,2053338.0,0.0,,,-0.020618556701030945,5.7639999999999985,5.877000000000001,,,5.863167152725995,5.917711555977989,-0.0545444032519935,-0.04486380856421584,-0.019361189375555324
600579,2014-01-20,5.7,5.67,5.77,5.65,5.67,276100,1577378.0,0.0,,,-0.005263157894736885,5.761999999999999,5.827000000000001,,,5.829625996692493,5.888692191875783,-0.059066195183289594,-0.04786952700690866,-0.02239333635276186
600579,2014-01-21,5.67,5.62,5.81,5.62,5.77,410699,2360329.0,0.0,,,0.01763668430335091,5.767999999999999,5.789,,,5.819473593206991,5.875361646200068,-0.055888052993076975,-0.04954700862596358,-0.012682088734226785
600579,2014-01-22,5.77,5.82,5.87,5.75,5.85,597301,3470531.0,0.0,,,0.013864818024263443,5.7620000000000005,5.775,,,5.824587288938667,5.87261813732564,-0.04803084838697291,-0.04923271847660662,0.002403740179267408
600579,2014-01-23,5.85,5.85,5.89,5.78,5.83,460141,2679179.0,0.0,,,-0.003418803418803346,5.763999999999999,5.770999999999999,,,5.82548178211837,5.868159930061736,-0.04267814794336644,-0.047883836723967635,0.01041137756120239
600579,2014-01-24,5.83,5.73,5.88,5.73,5.87,648108,3793160.0,0.0,,,0.0068610634648370574,5.797999999999999,5.780999999999999,,,5.832755759953407,5.86834671322956,-0.03559095327615314,-0.04536862244393314,0.019555338335560002
600579,2014-01-27,5.87,5.91,5.96,5.81,5.89,364100,2144543.0,0.0,,,0.00340715502555359,5.841999999999999,5.801999999999999,,,5.842020631409942,5.870486019786629,-0.028465388376686995,-0.04192595810311402,0.026921139452854043
600579,2014-01-28,5.89,5.84,6.1,5.6,5.93,1402500,8106376.0,0.0,,,0.006791171477079802,5.873999999999999,5.820999999999999,,,5.856146887475125,5.8762240286400536,-0.020077141164928314,-0.03749229895325222,0.03483031557664781
600579,2014-01-29,5.93,5.87,5.91,5.77,5.78,607817,3541421.0,0.0,,,-0.025295109612141563,5.859999999999998,5.810999999999997,5.915000000000001,,5.844002071667818,5.86714937136334,-0.02314729969552154,-0.03458983598194665,0.022885072572850218
600579,2014-01-30,5.78,5.83,5.83,5.72,5.76,401060,2304387.0,0.0,,,-0.0034602076124568273,5.845999999999997,5.804999999999998,5.880000000000001,,5.8306796330060155,5.857244776119097,-0.026565143113081113,-0.03296995665851876,0.012809627090875297
600579,2014-02-07,5.76,5.71,5.81,5.71,5.76,292200,1687262.0,0.0,,,0.0,5.823999999999997,5.810999999999997,5.844000000000001,,5.8195230851471695,5.848417825618982,-0.028894740471812064,-0.03214885475853445,0.006508228573444769
600579,2014-02-10,5.76,5.77,5.87,5.64,5.84,960758,5580147.0,0.0,,,0.013888888888888902,5.813999999999997,5.827999999999998,5.8275000000000015,,5.822742419738145,5.8476662839470235,-0.024923864208878044,-0.03069527623548131,0.01154282405320653
600579,2014-02-11,5.84,5.82,5.92,5.81,5.87,1016434,5954795.0,0.0,,,0.005136986301369906,5.801999999999998,5.837999999999997,5.813500000000001,,5.830147184516693,5.849630368044935,-0.01948318352824252,-0.028442217926993602,0.017918068797502164
600579,2014-02-12,5.87,5.87,6.01,5.82,5.96,1113322,6578716.0,0.0,,,0.01533219761499146,5.8379999999999965,5.8489999999999975,5.812000000000001,,5.850436064664074,5.85920378690231,-0.008767722238236075,-0.024492396786869736,0.03144934909726732
600579,2014-02-13,5.96,5.91,6.16,5.9,6.01,1277503,7694966.0,0.0,,,0.008389261744966412,5.887999999999996,5.866999999999997,5.819000000000001,,5.875307496999046,5.872120198374514,0.0031872986245318202,-0.01893967563466437,0.04425394851839238
600579,2014-02-14,6.01,6.01,6.1,5.96,6.05,654007,3959410.0,0.0,,,0.006655574043261238,5.945999999999996,5.884999999999998,5.833000000000001,,5.902482006919086,5.887182021719356,0.015299985199729527,-0.012075146053685685,0.05475026250683042
600579,2014-02-17,6.05,6.05,6.09,5.98,6.06,1095650,6615116.0,0.0,,,0.001652892561983436,5.9899999999999975,5.9019999999999975,5.852000000000001,,5.926943083865501,5.901661752967336,0.025281330898164533,-0.004589371068660887,0.05974140393365084
600579,2014-02-18,6.06,6.06,6.06,5.98,6.03,963105,5788809.0,0.0,,,-0.0049504950495048465,6.021999999999998,5.911999999999997,5.866500000000001,,5.942923778300347,5.912311276752614,0.03061250154773365,0.002461914790985647,0.056301173513496006
600579,2014-02-19,6.03,6.04,6.04,5.9,5.97,1184117,7061902.0,0.0,,,-0.009950248756218987,6.0239999999999965,5.930999999999997,5.871000000000001,5.920333333333335,5.947117279960767,5.917056037142849,0.030061242817917666,0.007988622128670781,0.044145241378493766
600579,2014-02-20,5.97,5.99,6.01,5.9,5.99,892744,5317080.0,0.0,,,0.00335008375209388,6.019999999999998,5.953999999999998,5.879500000000002,5.904666666666667,5.953752011263556,5.923006865348509,0.030745145915046734,0.012544438748189926,0.03640141433371362
600579,2014-02-21,5.99,5.98,6.04,5.91,5.95,758600,4526068.0,0.0,,,-0.0066777963272120254,5.999999999999997,5.972999999999997,5.892000000000001,5.887000000000001,5.953172013060007,5.925192579771486,0.027979433288520816,0.01563388536804487,0.024691095840951895
600579,2014-02-24,5.95,5.9,5.95,5.8,5.91,1102902,6471377.0,0.0,,,-0.006722689075630258,5.969999999999998,5.979999999999998,5.904000000000003,5.878333333333335,5.946503257431721,5.923970820184873,0.022532437246848502,0.017014470793777395,0.011035932906142215
600579,2014-02-25,5.91,5.89,5.95,5.72,5.85,1262259,7378926.0,0.0,,,-0.010152284263959477,5.9339999999999975,5.977999999999996,5.908000000000001,5.868333333333335,5.931605740703958,5.918059722210135,0.013546018493823198,0.016320428412490068,-0.0055488198373337405
600579,2014-02-26,5.85,5.83,5.85,5.75,5.84,693400,4021874.0,0.0,,,-0.001709401709401673,5.907999999999999,5.965999999999997,5.9075000000000015,5.863333333333334,5.917471718600833,5.911858074991311,0.005613643609521546,0.014178202461812459,-0.017129117704581826
600579,2014-02-27,5.84,5.8,5.88,5.78,5.84,749753,4371440.0,0.0,,,0.0,5.8779999999999974,5.948999999999996,5.908000000000002,5.862333333333335,5.9055237868886366,5.906179645371012,-0.000655858482375038,0.011210427174831245,-0.023732571314412566
600579,2014-02-28,5.84,5.85,5.94,5.81,5.93,806790,4747401.0,0.0,,,0.015410958904109566,5.873999999999999,5.936999999999997,5.911000000000001,5.867666666666668,5.90929716282174,5.908052728135191,0.0012444346865487788,0.009216711078883662,-0.015944552784669767
600579,2014-03-03,5.93,5.92,5.96,5.87,5.95,534932,3168402.0,0.0,,,0.003372681281618965,5.881999999999999,5.9259999999999975,5.9140000000000015,5.876666666666668,5.915570116366114,5.911336226039021,0.004233890327093093,0.008219939907252623,-0.00797209916031906
600579,2014-03-04,5.95,5.95,6.19,5.95,6.02,1257351,7635481.0,0.0,,,0.01176470588235284,5.915999999999999,5.924999999999995,5.9185000000000025,5.886,5.9316600798405785,5.919806479654102,0.011853600186476854,0.008946792732237942,0.005813614908477822
600579,2014-03-05,6.02,6.03,6.09,5.96,6.03,897502,5393890.0,0.0,,,0.0016611295681064244,5.953999999999999,5.9309999999999965,5.931000000000003,5.891000000000001,5.9468082799935855,5.928362818924958,0.018445461068627544,0.01084677895100322,0.015197364235248648
600579,2014-03-06,6.03,6.04,6.1,5.98,6.07,1088373,6585324.0,0.0,,,0.006633499170812609,5.999999999999997,5.9389999999999965,5.946500000000001,5.899333333333334,5.9657809687609396,5.939321536019049,0.026459432741890332,0.013969641788917535,0.024979581905945594
600579,2014-03-07,6.07,6.08,6.08,6.01,6.06,871225,5269847.0,0.0,,,-0.0016474464579902266,6.025999999999998,5.949999999999997,5.961500000000001,5.911333333333333,5.980289220621684,5.948627950840612,0.031661269781072754,0.017508268420410034,0.02830600272132544
600579,2014-03-10,6.06,5.98,6.24,5.98,6.03,2031622,12417329.0,0.0,,,-0.0049504950495048465,6.041999999999998,5.961999999999996,5.971000000000001,5.923333333333335,5.987942842997093,5.954884115544415,0.03305872745267813,0.020618571903149842,0.02488031109905657
600579,2014-03-11,6.03,6.03,6.09,6.0,6.08,1067312,6459596.0,0.0,,,0.008291873963515725,6.053999999999999,5.984999999999997,5.9815000000000005,5.933666666666667,6.002114585732247,5.964476508931674,0.037638076800573295,0.024022658218722317,0.027230837163701956
600579,2014-03-12,6.08,6.12,6.38,6.09,6.33,4483048,28215965.0,0.0,,,0.04111842105263158,6.113999999999999,6.033999999999996,6.000000000000001,5.949666666666668,6.052585928084597,5.99242798351955,0.06015794456504686,0.031250030284438186,0.05781582856121735
600579,2014-03-13,6.33,6.35,6.61,6.27,6.29,2337858,14981168.0,0.0,,,-0.0063191153238546655,6.157999999999999,6.078999999999996,6.014000000000001,5.9650000000000025,6.089127975833868,6.015128845742067,0.07399913009180104,0.039800148174036494,0.06839796383552908
600579,2014-03-14,6.29,6.26,6.37,6.25,6.31,1011287,6363847.0,0.0,,,0.0031796502384737,6.207999999999998,6.116999999999996,6.027000000000001,5.9796666666666685,6.123121515879168,6.037573999026449,0.08554751685271889,0.04894987696698603,0.07319527977146571
600579,2014-03-17,6.31,6.28,6.42,6.28,6.4,938924,5978589.0,0.0,,,0.014263074484944653,6.281999999999999,6.161999999999996,6.044000000000001,5.996666666666669,6.165732236686827,6.065105041186051,0.10062719550077581,0.0592855711674268,0.08268324866669803
600579,2014-03-18,6.4,6.38,6.57,6.38,6.47,1394773,9066883.0,0.0,,,0.010937499999999906,6.3599999999999985,6.206999999999996,6.066000000000002,6.014666666666669,6.212555707918338,6.09580416687882,0.1167515410395179,0.0707789701909355,0.0919451416971648
600579,2014-03-19,6.47,6.5,6.58,6.46,6.49,936560,6092526.0,0.0,,,0.003091190108191725,6.392,6.252999999999997,6.0920000000000005,6.038333333333336,6.2552495105719235,6.125639994725788,0.1296095158461359,0.0825452472558935,0.09412853718048478
600579,2014-03-20,6.49,6.49,6.59,6.41,6.49,1518133,9905262.0,0.0,,,0.0,6.432,6.294999999999996,6.117000000000001,6.0626666666666695,6.2913721765090305,6.153173181569759,0.13819899493927146,0.093676123884713,0.08904574210911692
600579,2014-03-21,6.49,6.48,6.62,6.47,6.61,1700578,11179591.0,0.0,,,0.01848998459167952,6.492000000000001,6.349999999999996,6.15,6.091000000000004,6.340400117441972,6.187642283693249,0.15275783374872365,0.10549257379352069,0.09453051991040592
600579,2014-03-24,6.61,6.61,6.73,6.58,6.61,1734102,11506386.0,0.0,,,0.0,6.534000000000002,6.407999999999997,6.1850000000000005,6.116666666666671,6.381882947378082,6.219466683658726,0.16241626371935602,0.11687739497336172,0.09107773749198861
600579,2014-03-25,6.61,6.62,6.67,6.45,6.49,2273797,14853681.0,0.0,,,-0.018154311649016656,6.538000000000001,6.448999999999995,6.217000000000001,6.137333333333338,6.3985183505577945,6.239825242605018,0.1586931079527769,0.12524058646051697,0.06690504298451988
600579,2014-03-26,6.49,6.5,6.56,6.45,6.54,676637,4406341.0,0.0,,,0.0077041602465331,6.547999999999999,6.469999999999996,6.252000000000002,6.15666666666667,6.420286984263308,6.262387812333279,0.1578991719300289,0.13177233410213093,0.05225367565579592
