SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD
124038,2014-01-02,92.2,91.25,92.34,91.25,92.2,771,711448.0,0.0,,,0.0,,,,,92.2,92.2,0.0,0.0,0.0
124038,2014-01-03,92.2,92.3,92.3,91.99,92.05,2747,2528945.0,0.0,,,-0.0016268980477224045,,,,,92.11875,92.12211538461537,-0.0033653846153640643,-0.0018696581196467024,-0.0029914529914347237
124038,2014-01-06,92.05,92.05,92.05,91.26,91.69,3453,3165552.0,0.0,,,-0.003910917979359038,,,,,91.95140877598152,91.96686052242484,-0.01545174644331837,-0.007436087760495745,-0.016031317365645253
124038,2014-01-07,91.69,91.78,94.48,91.2,91.93,1861,1703247.0,0.0,,,0.002617515541498627,,,,,91.94465086206895,91.9565559311442,-0.011905069075240249,-0.008949970319691037,-0.005910197511098423
124038,2014-01-08,91.93,91.78,91.88,91.33,91.35,1106,1012737.0,0.0,,,-0.006309148264984363,91.844,,,,91.78308634811312,91.81589310891192,-0.03280676079880607,-0.016046826126186464,-0.033519869345239206
124038,2014-01-09,91.35,90.21,91.3,90.2,91.0,1415,1280949.0,0.0,,,-0.003831417624521011,91.604,,,,91.59275516750192,91.65247622652686,-0.05972105902493752,-0.027884971482123405,-0.06367217508562822
124038,2014-01-10,91.0,90.75,90.97,90.21,90.55,5600,5083466.0,0.0,,,-0.004945054945054976,91.304,,,,91.36006800019581,91.4564065447243,-0.09633854452849278,-0.04520874464500579,-0.10225959976697398
124038,2014-01-13,90.55,90.55,90.55,90.0,90.39,1456,1316893.0,0.0,,,-0.0017669795692986925,91.044,,,,91.15762976031598,91.28458202660046,-0.12695226628447642,-0.06485325008223572,-0.1241980324044814
124038,2014-01-14,90.39,86.71,90.5,81.4,89.1,1960,1739459.0,0.0,,,-0.014271490209093997,90.478,,,,90.75055735656271,90.9607790122666,-0.21022165570389006,-0.098434072957217,-0.22357516549334613
124038,2014-01-15,89.1,90.8,90.8,87.62,88.12,1926,1698044.0,0.0,,,-0.010998877665544221,89.83200000000001,90.838,,,90.25206775984546,90.56877915698931,-0.3167113971438482,-0.14734086455630221,-0.338741065175092
