SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD
122021,2014-01-02,98.38,98.37,98.38,97.22,98.38,308,300139.0,0.0,,,0.0,,,,,98.38,98.38,0.0,0.0,0.0
122021,2014-01-06,98.38,97.6,98.36,97.6,98.3,545,534602.0,0.0,,,-0.0008131734092295009,,,,,98.33666666666666,98.33846153846153,-0.0017948717948712556,-0.0009971509971506975,-0.001595441595441116
122021,2014-01-07,98.3,98.3,98.3,98.3,98.3,4,3932.0,0.0,,,0.0,,,,,98.32235565819862,98.3246426811237,-0.002287022925088422,-0.0015257870331907483,-0.0015224717837953477
122021,2014-01-08,98.3,98.28,98.3,98.28,98.3,417,409855.0,0.0,,,0.0,,,,,98.31529885057472,98.31775366435632,-0.002454813781596954,-0.001840497991322932,-0.001228631580548044
122021,2014-01-10,98.3,98.28,98.28,98.28,98.28,4,3931.0,0.0,,,-0.00020345879959304198,98.312,,,,98.30570827903084,98.30899843387337,-0.0032901548425314786,-0.0022717381303069117,-0.002036833424449134
122021,2014-01-16,98.28,98.28,98.28,98.0,98.0,386,378812.0,0.0,,,-0.0028490028490028604,98.23600000000002,,,,98.23140508397354,98.24710851205162,-0.015703428078083448,-0.005912472893669013,-0.01958191036882887
122021,2014-01-23,98.0,97.0,98.0,97.0,98.0,31,30080.0,0.0,,,0.0,98.17600000000002,,,,98.17976784910945,98.20316154415983,-0.023393695050373253,-0.010336503864960435,-0.026114382370825636
122021,2014-01-28,98.0,98.0,98.0,97.99,97.99,171,167570.0,0.0,,,-0.00010204081632658282,98.11399999999999,,,,98.1401662239123,98.1688159376095,-0.028649713697191714,-0.014737512567632838,-0.027824402259117753
122021,2014-01-29,97.99,97.95,97.95,97.8,97.94,5374,5263432.0,0.0,,,-0.0005102561485865615,98.042,,,,98.10056622031122,98.1349003924739,-0.03433417216267287,-0.01926443815361666,-0.030139468018112424
122021,2014-01-30,97.94,97.81,97.81,97.55,97.81,5055,4943776.0,0.0,,,-0.0013273432713906007,97.948,98.13,,,98.0455040344892,98.09006730046661,-0.04456326597741622,-0.024932844181087484,-0.039260843592657475
122021,2014-02-07,97.81,96.5,97.98,96.5,97.98,5,4869.0,0.0,,,0.0017380635926797026,97.944,98.09,,,98.0335183755915,98.07579153672673,-0.04227316113522761,-0.02872680644919074,-0.02709270937207374
122021,2014-02-10,97.98,97.0,97.85,97.0,97.85,7961,7789109.0,0.0,,,-0.0013268013880384738,97.91400000000002,98.045,,,98.00088941087638,98.04804948877548,-0.04716007789909327,-0.0326855000950745,-0.028949155608037527
122021,2014-02-11,97.85,97.85,97.85,97.85,97.85,3500,3424750.0,0.0,,,0.0,97.886,98.0,,,97.97468927693753,98.02484802688832,-0.05015874995079628,-0.03638344683837672,-0.02755060622483911
122021,2014-02-12,97.85,97.85,98.1,97.75,98.1,6177,6041114.0,0.0,,,0.002554931016862545,97.91800000000002,97.98,,,97.99602569212823,98.03328848783485,-0.037262795706624274,-0.03656740727771014,-0.001390776857828263
122021,2014-02-13,98.1,98.05,98.28,98.05,98.28,33513,32876433.0,0.0,,,0.0018348623853211704,98.01200000000004,97.98,,,98.04359625016724,98.05997663014664,-0.016380379979395343,-0.03238276790945699,0.03200477586012329
122021,2014-02-14,98.28,98.87,98.88,98.87,98.87,100,98873.0,0.0,,,0.006003256003256038,98.19,98.067,,,98.18016598565283,98.14471172881643,0.035454256836402465,-0.018422413929136787,0.1077533415310785
122021,2014-02-17,98.87,98.6,99.36,98.6,99.31,946,939446.0,0.0,,,0.004450288257307552,98.48200000000001,98.198,,,98.36477327607683,98.26299866465159,0.1017746114252418,0.00617078065148461,0.1912076615475144
122021,2014-02-19,99.31,99.5,99.5,99.5,99.5,513,510435.0,0.0,,,0.0019132010875037527,98.81199999999998,98.34899999999999,,,98.54850756379928,98.38521221568747,0.16329534811180224,0.03817218010618625,0.250246336011232
122021,2014-02-20,99.5,99.5,99.75,99.5,99.75,20585,20505753.0,0.0,,,0.002512562814070352,99.14199999999998,98.53,,,98.7414231312346,98.5167975064268,0.2246256248077998,0.07600814273351582,0.297234964148568
