SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD,K,D,J
601216,2014-01-02,11.66,11.59,11.76,11.45,11.59,13346943,154899334.0,0.0,,,-0.0060034305317324425,,,,,11.59,11.59,0.0,0.0,0.0,,,
601216,2014-01-03,11.59,11.57,11.94,11.56,11.78,16359920,192188905.0,0.0,,,0.016393442622950775,,,,,11.700833333333332,11.688166666666667,0.012666666666664383,0.007388888888887556,0.010555555555553655,,,
601216,2014-01-06,11.78,11.79,11.79,11.08,11.11,11057752,125319241.0,0.0,,,-0.05687606112054329,,,,,11.435229357798164,11.48245834875972,-0.047228990961555084,-0.01716410297048574,-0.060129775982138686,,,
601216,2014-01-07,11.11,11.12,11.34,11.03,11.21,6517596,72843855.0,0.0,,,0.00900090009000913,,,,,11.34823198198198,11.407386145024049,-0.05915416304206822,-0.033383236534171315,-0.05154185301579381,,,
601216,2014-01-08,11.21,11.27,11.73,11.16,11.67,14625964,168289526.0,0.0,,,0.04103479036574478,11.472,,,,11.461163572577107,11.467137155176856,-0.0059735825997488945,-0.02376321327784209,0.035579261356186394,,,
601216,2014-01-09,11.67,11.59,12.18,11.48,11.71,21191032,250779872.0,0.0,,,0.003427592116538211,11.495999999999999,,,,11.543148082804043,11.514649445080636,0.028498637723407327,-0.006544422997555121,0.0700861214419249,,,
601216,2014-01-10,11.71,11.49,11.99,11.31,11.67,14833748,174054871.0,0.0,,,-0.0034158838599488398,11.473999999999998,,,,11.583190049073135,11.541518335623559,0.041671713449575876,0.008675440855661501,0.06599254518782875,,,
601216,2014-01-13,11.67,11.66,11.89,11.4,11.73,10604835,123298174.0,0.0,,,0.005141388174807241,11.597999999999999,,,,11.628184596112966,11.57092824542516,0.057256350687806545,0.02356459529567025,0.0673835107842726,,,
601216,2014-01-14,11.73,11.7,12.4,11.5,12.37,28722460,346584241.0,0.0,,,0.05456095481670919,11.83,,,,11.85091191407441,11.68515787005532,0.16575404401909033,0.06625644880887463,0.1989951904204314,97.8102189781021,97.8102189781021,97.81021897810209
601216,2014-01-15,12.37,12.25,13.46,12.15,13.13,49061553,627832331.0,0.0,,,0.061438965238480324,12.122,11.797,,,12.229452408397586,11.876679874948762,0.35277253344882453,0.15104962412225686,0.40344581865313534,90.9759394430927,93.70965125709645,85.50851581508522
