SecurityID,DateTime,PreClosePx,OpenPx,HighPx,LowPx,LastPx,Volume,Amount,IOPV,fp_Volume,fp_Amount,UpRate,Mean5,Mean10,Mean20,Mean30,EMA12,EMA26,DIF,DEA,MACD,K,D,J
951,2014-01-02,3473.56,3458.483,3462.956,3427.994,3444.326,7006544,4790482252.0,0.0,,,-0.008416149425949279,,,,,3444.326,3444.326,0.0,0.0,0.0,,,
951,2014-01-03,3444.326,3425.115,3427.85,3369.97,3386.997000000001,7680036,5113011258.0,0.0,,,-0.0166444755809988,,,,,3410.884083333334,3414.706016666667,-3.8219333333331633,-2.2294611111110116,-3.1849444444443034,,,
951,2014-01-06,3386.997000000001,3394.136,3394.2070000000012,3323.519,3350.804,9997543,6247785073.0,0.0,,,-0.010685867156067813,,,,,3383.8756055045874,3391.970052943355,-8.094447438767475,-4.86601459785566,-6.456865681823629,,,
951,2014-01-07,3350.804,3324.4240000000004,3353.891,3311.353,3340.722,6226842,3860944083.0,0.0,,,-0.003008830119577236,,,,,3367.2070394144143,3377.8493468275997,-10.642307413185335,-7.09717274611926,-7.0902693341321505,,,
951,2014-01-08,3340.722,3339.946,3377.838,3329.523,3359.347,7315061,4522502092.0,0.0,,,0.005575142139932625,3376.4392,,,,3364.448385031428,3373.63961496388,-9.191229932451733,-7.83212835266571,-2.718203159572047,,,
951,2014-01-09,3359.347,3351.946,3395.007,3345.384,3360.644,6897145,4619334220.0,0.0,,,0.0003860869389199822,3359.7028,,,,3363.194948600329,3371.0972276090274,-7.902279008698315,-7.855240994317478,-0.09407602876167331,,,
951,2014-01-10,3360.644,3355.155,3378.374000000001,3338.278,3374.738,6921753,4458589062.0,0.0,,,0.004193839037993788,3357.251,,,,3366.8386182034774,3371.7269229127587,-4.8883047092813285,-6.918700457334959,4.06079149610726,,,
951,2014-01-13,3374.738,3378.7140000000004,3393.2790000000005,3366.0290000000005,3377.693,6434128,4263338754.0,0.0,,,0.0008756235298858541,3362.6288,,,,3370.1652863839963,3372.657845236613,-2.4925588526166393,-5.562169545219486,6.139221385205694,,,
951,2014-01-14,3377.693,3374.081,3391.451,3343.219,3373.322,5840590,3794654012.0,0.0,,,-0.0012940785322998985,3369.1488,,,,3371.1130779148552,3372.7527880860926,-1.6397101712373114,-4.3844656965234305,5.489511050572238,40.8758401878591,40.8758401878591,40.8758401878591
951,2014-01-15,3373.322,3369.631,3371.037000000001,3323.261,3332.635,6148495,3733396618.0,0.0,,,-0.012061404158867695,3363.8064,3370.1228,,,3359.725659960794,3367.4349481318877,-7.709288171093704,-5.368432287182338,-4.681711767822732,27.311305027133916,32.737119091423985,16.45967689855378
951,2014-01-16,3332.635,3334.636,3338.209000000001,3310.345,3317.591,6873359,4068736985.0,0.0,,,-0.004514145713527081,3355.1958,3357.4493,,,3347.382380631614,3361.248756204026,-13.866375572411926,-7.857890794518542,-12.016969555786767,18.42851081021385,25.959357274008656,3.3668178826242396
951,2014-01-17,3317.591,3307.83,3307.928,3267.418,3279.212,7018705,4319565665.0,0.0,,,-0.011568333769895056,3336.0905999999995,3346.6708,,,3327.5554094432173,3351.6397271345613,-24.08431769134404,-12.577255650533248,-23.014124081621585,14.613299808103294,21.246379557401813,1.3471403095062584
951,2014-01-20,3279.212,3272.148,3279.853,3241.577,3252.557,5358813,3178832387.0,0.0,,,-0.008128477207329001,3311.0634,3336.8461,,,3305.853875168928,3340.6141947452666,-34.76031957633859,-18.996145406576506,-31.528348339524165,11.750682316879892,17.60111189634837,0.04982315794293868
951,2014-01-21,3252.557,3259.636,3299.373,3259.636,3272.931,4727617,2804620409.0,0.0,,,0.0062639947585851185,3290.9852,3330.0669999999986,,,3296.3619186841456,3333.4191186595467,-37.05719997540109,-24.203307392184485,-25.70778516643321,14.92418754588568,16.622927509637947,11.526707618381145
951,2014-01-22,3272.931,3276.323,3342.664,3270.492,3334.182,9127852,5372037538.0,0.0,,,0.018714418360790568,3291.2946,3327.550499999999,,,3307.2375654392745,3333.4969638406055,-26.259398401331055,-24.794562586088578,-2.929671630484954,31.25316191872871,21.802840518004714,50.15380472017671
951,2014-01-23,3334.182,3326.125,3329.328,3285.676,3290.855,6326197,3794399786.0,0.0,,,-0.012994791526077527,3285.9474,3320.5715999999993,,,3302.5352418951443,3329.3031087665145,-26.767866871370188,-25.360964425581162,-2.8138048915780516,31.679899045333453,25.228871762932222,44.58195361013591
951,2014-01-24,3290.855,3280.165,3312.748,3268.227000000001,3289.507,6837018,4302613553.0,0.0,,,-0.0004096199923727895,3288.0064,3312.0484999999994,,,3298.8006389933344,3325.5172370235623,-26.716598030227942,-25.749562767126516,-1.9340705262028521,31.7826716134217,27.47181583570159,40.404383168861926
951,2014-01-27,3289.507,3274.358,3284.915,3248.709000000001,3262.572,7681751,4557509281.0,0.0,,,-0.008188157070345177,3290.0094,3300.5363999999995,,,3288.425294153779,3319.70703198624,-31.281737832461204,-27.333895648806063,-7.895684367310281,26.50267262754245,27.143067093500875,25.221883695625593
